category,categoryLabel,source,No,slug,productName,brand,protein,calories,sugar,currentCoupangUrl,newCoupangUrl,currentNaverUrl,newNaverUrl,currentOfficialUrl,newOfficialUrl,status,memo
yogurt,Yogurt,link-template,,greekday-light-450,그릭데이 그릭요거트 라이트 450g,그릭데이,49.5,405,15.75,https://www.coupang.com/vp/products/7798461431?itemId=14628773109&vendorItemId=77964863727&q=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%9D%BC%EC%9D%B4%ED%8A%B8+450g&searchId=629eecae4527260&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyvgka9,,https://search.shopping.naver.com/search/all?query=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%9D%BC%EC%9D%B4%ED%8A%B8%20450g&prevQuery=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%9D%BC%EC%9D%B4%ED%8A%B8%20100g&vertical=search,,https://greekday.co.kr/product/list.html?cate_no=42,,,
yogurt,Yogurt,link-template,,greekday-light-800,그릭데이 그릭요거트 라이트 800g,그릭데이,88,720,28,https://www.coupang.com/vp/products/5463245073?itemId=17468368446&vendorItemId=84636080357&pickType=COU_PICK&q=그릭데이%20그릭요거트%20라이트%20800g&searchId=47cc4c794547067&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyvgruo,,https://search.shopping.naver.com/search/all?query=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%9D%BC%EC%9D%B4%ED%8A%B8%20800g&prevQuery=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%9D%BC%EC%9D%B4%ED%8A%B8%20450g&vertical=search,,https://greekday.co.kr/product/list.html?cate_no=42,,,
yogurt,Yogurt,link-template,,greekday-signature-100,그릭데이 그릭요거트 시그니처 100g,그릭데이,11.42,160,1.86,https://www.coupang.com/vp/products/5463245022?itemId=19225411927&vendorItemId=86342060152&q=그릭데이%20그릭요거트%20시그니처%20100g&searchId=b6f0a23c4529549&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mmyvh19u,,https://search.shopping.naver.com/search/all?query=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EC%8B%9C%EA%B7%B8%EB%8B%88%EC%B2%98%20100g&prevQuery=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%9D%BC%EC%9D%B4%ED%8A%B8%20800g&vertical=search,,https://greekday.co.kr/product/list.html?cate_no=42,,,
yogurt,Yogurt,link-template,,greekday-signature-450,그릭데이 그릭요거트 시그니처 450g,그릭데이,51.39,720,8.37,https://www.coupang.com/vp/products/5463245022?itemId=17894188425&vendorItemId=85057078619&pickType=COU_PICK&q=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EC%8B%9C%EA%B7%B8%EB%8B%88%EC%B2%98+450g&searchId=c27b29624552625&sourceType=search&itemsCount=36&searchRank=0&rank=0,,https://search.shopping.naver.com/search/all?query=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EC%8B%9C%EA%B7%B8%EB%8B%88%EC%B2%98%20450g&prevQuery=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EC%8B%9C%EA%B7%B8%EB%8B%88%EC%B2%98%20100g&vertical=search,,https://greekday.co.kr/product/list.html?cate_no=42,,,
yogurt,Yogurt,link-template,,greekday-signature-800,그릭데이 그릭요거트 시그니처 800g,그릭데이,91.36,1280,14.88,https://www.coupang.com/vp/products/5463245022?itemId=17468368450&vendorItemId=84636080373&pickType=COU_PICK&q=그릭데이%20그릭요거트%20시그니처%20800g&searchId=5cad5da44557131&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvhpbw,,https://search.shopping.naver.com/search/all?query=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EC%8B%9C%EA%B7%B8%EB%8B%88%EC%B2%98%20800g&prevQuery=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EC%8B%9C%EA%B7%B8%EB%8B%88%EC%B2%98%20450g&vertical=search,,https://greekday.co.kr/product/list.html?cate_no=42,,,
yogurt,Yogurt,link-template,,greekday-signature-yuja-100,그릭데이 시그니처 유자 100g,그릭데이,8,200,16,https://www.coupang.com/vp/products/8778213677?itemId=25691946275&vendorItemId=92681114018&q=그릭데이%20시그니처%20유자%20100g&searchId=7d6a64fd4558119&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvhxrr,,https://search.shopping.naver.com/search/all?query=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4%20%EC%8B%9C%EA%B7%B8%EB%8B%88%EC%B2%98%20%EC%9C%A0%EC%9E%90%20100g&prevQuery=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EC%8B%9C%EA%B7%B8%EB%8B%88%EC%B2%98%20800g&vertical=search,,https://greekday.co.kr/product/list.html?cate_no=42,,,
yogurt,Yogurt,link-template,,kirkland-greek-plain-907,커클랜드 그릭요거트 플레인 907g,커클랜드,90.7,498.85,27.21,https://www.coupang.com/vp/products/249357928?itemId=27274528793&vendorItemId=94241241790&q=%EC%BB%A4%ED%81%B4%EB%9E%9C%EB%93%9C+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+907g&searchId=3cb3be2510324097&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mnpsedw1,,https://search.shopping.naver.com/search/all?where=all&frm=NVSCTAB&query=%EC%BB%A4%ED%81%B4%EB%9E%9C%EB%93%9C+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+907g,,,,,
yogurt,Yogurt,link-template,,lookt-icelandic-mild-100,룩트 아이슬란딕 요거트 마일드 100g,룩트,10.6,85,3,https://www.coupang.com/vp/products/6970727970?itemId=12021463794&vendorItemId=79293779379&q=%EB%A3%A9%ED%8A%B8+%EC%95%84%EC%9D%B4%EC%8A%AC%EB%9E%80%EB%94%95+%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%A7%88%EC%9D%BC%EB%93%9C+100g&searchId=bac3f9a54820576&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyvpglx,,https://search.shopping.naver.com/search/all?query=%EB%A3%A9%ED%8A%B8%20%EC%95%84%EC%9D%B4%EC%8A%AC%EB%9E%80%EB%94%95%20%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%A7%88%EC%9D%BC%EB%93%9C%20100g&prevQuery=%ED%9B%84%EB%94%94%EC%8A%A4%20%EC%9C%A0%EA%B8%B0%EB%86%8D%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%8B%AC%EC%A7%80%EC%95%8A%EC%9D%80%20%ED%94%8C%EB%A0%88%EC%9D%B8%20450&vertical=search,,https://lukt.co.kr/26,,,
yogurt,Yogurt,link-template,,lookt-icelandic-mild-450,룩트 아이슬란딕 요거트 마일드 450g,룩트,47.7,382.5,13.5,https://www.coupang.com/vp/products/6970727970?itemId=17002046702&vendorItemId=84178011603&q=%EB%A3%A9%ED%8A%B8+%EC%95%84%EC%9D%B4%EC%8A%AC%EB%9E%80%EB%94%95+%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%A7%88%EC%9D%BC%EB%93%9C+450g&searchId=979f614c2716210&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyvpyqr,,https://search.shopping.naver.com/search/all?query=%EB%A3%A9%ED%8A%B8%20%EC%95%84%EC%9D%B4%EC%8A%AC%EB%9E%80%EB%94%95%20%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%A7%88%EC%9D%BC%EB%93%9C%20450g&prevQuery=%EB%A3%A9%ED%8A%B8%20%EC%95%84%EC%9D%B4%EC%8A%AC%EB%9E%80%EB%94%95%20%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%9D%A0%ED%81%AC%20100g&vertical=search,,https://lukt.co.kr/26,,,
yogurt,Yogurt,link-template,,lookt-icelandic-thick-100,룩트 아이슬란딕 요거트 띠크 100g,룩트,12,190,0.9,https://www.coupang.com/vp/products/6168224572?itemId=12021463814&vendorItemId=79293779405&pickType=COU_PICK&q=룩트%20아이슬란딕%20요거트%20띠크%20100g&searchId=a30493bd2581833&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyvpqeq,,https://search.shopping.naver.com/search/all?query=%EB%A3%A9%ED%8A%B8%20%EC%95%84%EC%9D%B4%EC%8A%AC%EB%9E%80%EB%94%95%20%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%9D%A0%ED%81%AC%20100g&prevQuery=%EB%A3%A9%ED%8A%B8%20%EC%95%84%EC%9D%B4%EC%8A%AC%EB%9E%80%EB%94%95%20%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%A7%88%EC%9D%BC%EB%93%9C%20100g&vertical=search,,https://lukt.co.kr/26,,,
yogurt,Yogurt,link-template,,lookt-icelandic-thick-450,룩트 아이슬란딕 요거트 띠크 450g,룩트,54,855,4.05,https://www.coupang.com/vp/products/6168224572?itemId=17002047120&vendorItemId=84178012869&pickType=COU_PICK&sourceType=srp_product_ads&clickEventId=e3d316e0-2458-11f1-974c-08ece94d0dc0&korePlacement=15&koreSubPlacement=1&clickEventId=e3d316e0-2458-11f1-974c-08ece94d0dc0&korePlacement=15&koreSubPlacement=1&traceId=mmyvq7rv,,https://search.shopping.naver.com/search/all?query=%EB%A3%A9%ED%8A%B8%20%EC%95%84%EC%9D%B4%EC%8A%AC%EB%9E%80%EB%94%95%20%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%9D%A0%ED%81%AC%20450g&prevQuery=%EB%A3%A9%ED%8A%B8%20%EC%95%84%EC%9D%B4%EC%8A%AC%EB%9E%80%EB%94%95%20%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%A7%88%EC%9D%BC%EB%93%9C%20450g&vertical=search,,https://lukt.co.kr/26,,,
yogurt,Yogurt,link-template,,maeil-bio-greek-delight-banana-80,매일 바이오 그릭요거트 Delight 바나나 80g,매일 바이오,5,80,6,https://www.coupang.com/vp/products/8705370880?itemId=25288980987&vendorItemId=92284450185&pickType=COU_PICK&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+Delight+%EB%B0%94%EB%82%98%EB%82%98+80g&searchId=66d47f8e2640493&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvkg18,,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Delight%20%EB%B0%94%EB%82%98%EB%82%98%2080g&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%ED%94%8C%EB%A0%88%EC%9D%B8%20400g&vertical=search,,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1,,,
yogurt,Yogurt,link-template,,maeil-bio-greek-drink-banana-190,매일 바이오 그릭요거트 Drink 바나나 190mL,매일 바이오,8.3,132,12.5,https://www.coupang.com/vp/products/8713507821?itemId=26321435417&vendorItemId=94493433957&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+Drink+%EB%B0%94%EB%82%98%EB%82%98+190mL&searchId=c2ba98724582587&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mmyvmccp,,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Drink%20%EB%B0%94%EB%82%98%EB%82%98%20190mL&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Drink%20%ED%94%8C%EB%A0%88%EC%9D%B8%20190mL&vertical=search,,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1,,,
yogurt,Yogurt,link-template,,maeil-bio-greek-drink-banana-710,매일 바이오 그릭요거트 Drink 바나나 710mL,매일 바이오,31.02,493.26,46.71,https://www.coupang.com/vp/products/8700604294?itemId=25265378481&vendorItemId=92261189320&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+Drink+%EB%B0%94%EB%82%98%EB%82%98+710mL&searchId=0a74e16b4605105&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvodf9,,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Drink%20%EB%B0%94%EB%82%98%EB%82%98%20710mL&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Drink%20%ED%94%8C%EB%A0%88%EC%9D%B8%20710mL&vertical=search,,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1,,,
yogurt,Yogurt,link-template,,maeil-bio-greek-drink-plain-190,매일 바이오 그릭요거트 Drink 플레인 190mL,매일 바이오,8.3,132,12.5,https://www.coupang.com/vp/products/8700623501?itemId=25312670423&vendorItemId=92307757067&pickType=COU_PICK&q=매일%20바이오%20그릭요거트%20Drink%20플레인%20190mL&searchId=8ae5a8e83490693&sourceType=search&itemsCount=36&searchRank=3&rank=3&traceId=mmyvm06x,,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Drink%20%ED%94%8C%EB%A0%88%EC%9D%B8%20190mL&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20to%20go%20%ED%97%88%EB%8B%88%20120g&vertical=search,,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1,,,
yogurt,Yogurt,link-template,,maeil-bio-greek-drink-plain-710,매일 바이오 그릭요거트 Drink 플레인 710mL,매일 바이오,31.02,493.26,46.71,https://www.coupang.com/vp/products/8700623491?itemId=25312670392&vendorItemId=92307757040&pickType=COU_PICK&q=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Drink%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%20710mL&searchId=5bcf46ae610164&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvo3pp,,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Drink%20%ED%94%8C%EB%A0%88%EC%9D%B8%20710mL&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Drink%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%20710mL&vertical=search,,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1,,,
yogurt,Yogurt,link-template,,maeil-bio-greek-drink-unsweetened-710,매일 바이오 그릭요거트 Drink 무가당 플레인 710mL,매일 바이오,31.02,493.26,46.71,https://www.coupang.com/vp/products/8700623491?itemId=25312670392&vendorItemId=92307757040&pickType=COU_PICK&q=매일%20바이오%20그릭요거트%20Drink%20무가당%20플레인%20710mL&searchId=5bcf46ae610164&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvmmqv,,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Drink%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%20710mL&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Drink%20%EB%B0%94%EB%82%98%EB%82%98%20190mL&vertical=search,,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1,,,
yogurt,Yogurt,link-template,,maeil-bio-greek-plain-150,매일 바이오 그릭요거트 플레인 150g,매일 바이오,9,135,5.5,https://www.coupang.com/vp/products/9281513889?itemId=27479763128&vendorItemId=94444935650&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+150g&searchId=f642a3843961587&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvjqhz,,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%ED%94%8C%EB%A0%88%EC%9D%B8%20150g&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%20800g&vertical=search,,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1,,,
yogurt,Yogurt,link-template,,maeil-bio-greek-plain-400,매일 바이오 그릭요거트 플레인 400g,매일 바이오,24,360,14.67,https://www.coupang.com/vp/products/8787833517?itemId=25584183005&vendorItemId=92575077399&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+400g&searchId=742a939a4557970&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mmyvk3on,,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%ED%94%8C%EB%A0%88%EC%9D%B8%20400g&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%ED%94%8C%EB%A0%88%EC%9D%B8%20150g&vertical=search,,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1,,,
yogurt,Yogurt,link-template,,maeil-bio-greek-togo-honey-120,매일 바이오 그릭요거트 to go 허니 120g,매일 바이오,6,130,12,https://www.coupang.com/vp/products/8310404657?itemId=28029010707&vendorItemId=94986131697&q=매일%20바이오%20그릭요거트%20to%20go%20허니%20120g&searchId=b31127694087891&sourceType=search&itemsCount=36&searchRank=0&rank=0,,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20to%20go%20%ED%97%88%EB%8B%88%20120g&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20to%20go%20%ED%94%8C%EB%A0%88%EC%9D%B8%20120g&vertical=search,,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1,,,
yogurt,Yogurt,link-template,,maeil-bio-greek-togo-plain-120,매일 바이오 그릭요거트 to go 플레인 120g,매일 바이오,7,120,8,https://www.coupang.com/vp/products/8312114740?itemId=27988823442&vendorItemId=94946464409&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+to+go+%ED%94%8C%EB%A0%88%EC%9D%B8+120g&searchId=df9b57cc4580462&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvks4e,,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20to%20go%20%ED%94%8C%EB%A0%88%EC%9D%B8%20120g&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Delight%20%EB%B0%94%EB%82%98%EB%82%98%2080g&vertical=search,,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1,,,
yogurt,Yogurt,link-template,,maeil-bio-greek-unsweetened-150,매일 바이오 그릭요거트 무가당 플레인 150g,매일 바이오,10.5,140.63,2.63,https://www.coupang.com/vp/products/9281513889?itemId=27479763128&vendorItemId=94444935650&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%AC%B4%EA%B0%80%EB%8B%B9+%ED%94%8C%EB%A0%88%EC%9D%B8+150g&searchId=7d71663b517872&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvd3ly,,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%20150g&prevQuery=%ED%9B%84%EB%94%94%EC%8A%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%ED%94%8C%EB%A0%88%EC%9D%B8%20450g&vertical=search,,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1,,,
yogurt,Yogurt,link-template,,maeil-bio-greek-unsweetened-400,매일 바이오 그릭요거트 무가당 플레인 400g,매일 바이오,28,375.01,7.01,https://www.coupang.com/vp/products/6809405272?itemId=18633943476&vendorItemId=91144871051&q=매일%20바이오%20그릭요거트%20무가당%20플레인%20400g&searchId=7740856a2369855&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvi6zb,,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%20400g&prevQuery=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4%20%EC%8B%9C%EA%B7%B8%EB%8B%88%EC%B2%98%20%EC%9C%A0%EC%9E%90%20100g&vertical=search,,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1,,,
yogurt,Yogurt,link-template,,maeil-bio-greek-unsweetened-80,매일 바이오 그릭요거트 무가당 플레인 80g,매일 바이오,5.6,75,1.4,https://www.coupang.com/vp/products/8960395129?itemId=13743166161&vendorItemId=80993989084&pickType=COU_PICK&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%AC%B4%EA%B0%80%EB%8B%B9+%ED%94%8C%EB%A0%88%EC%9D%B8+80g&searchId=4705e73f4558762&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvj2jh,,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%EC%9C%A0%EC%97%85%20%EB%A7%A4%EC%9D%BC%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%2080ml%2C%2012%EA%B0%9C&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%2080g&vertical=search,,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1,,,
